identifier,event_id,event_name,calculate_date,price_level_name,cap,revenue_to_date,s/t-rate,opens,holds,holds_release,pcp_currentprice,pcp_forwardtix,pcp_forwardrev,prp_currentprice,prp_forwardtix,prp_forwardrev,prg_currentprice,prg_forwardtix,prg_forwardrev,pmt_currentprice,pmt_forwardtix,pmt_forwardrev,pio_currentprice,pio_forwardtix,pio_forwardrev,qualified_opens,unqualified_opens,pminventory,ticket_sold-total,ticket_sold-last_7days,ticket_sold-yesterday,host_sold-total,host_sold-last_7days,host_sold-yesterday,archtics_sold-total,archtics_sold-last_7days,archtics_sold-yesterday,comps-total,comps-last_7days,comps-yesterday,resale_sold-2_days_ago,resale_sold-last_7days,resale_sold-total,resale_asp-2_days_ago,resale_asp-last_7days,resale_asp-total,initial_price,last_price,number_of_postings,median_posting_price,posting_below_cp,lowest_post_price,highest_post_price,host_sold_at_current_price,platinum_sold_-_total,patinum_asp_-_total,prp_opportunity,prg_opportunity,pmt_opportunity,pio_opportunity,event_date,price_code,opponent,target_host_sold-today,tickets_sold_2_days_before_today,tickets_sold_3_days_before_today,tickets_sold_4_days_before_today,tickets_sold_5_days_before_today,tickets_sold_6_days_before_today,tickets_sold_7_days_before_today
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,7: 7/6,365,0.0,0.0,0,0,0,294.5,0.0,0.0,294.5,0.0,0.0,294.5,0.0,0.0,294.5,0.0,0.0,294.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,294.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,6,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,8: 8/7,734,0.0,0.0,0,0,0,278.5,0.0,0.0,278.5,0.0,0.0,278.5,0.0,0.0,278.5,0.0,0.0,278.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,278.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,7,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,9: 9/8,1573,0.0,0.0,0,0,0,267.5,0.0,0.0,267.5,0.0,0.0,267.5,0.0,0.0,267.5,0.0,0.0,267.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,8,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,1: 1/0,68,0.0,0.0,0,0,0,508.5,0.0,0.0,508.5,0.0,0.0,508.5,0.0,0.0,508.5,0.0,0.0,508.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,508.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,0,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,2: 2/1,1308,0.0,0.0,0,0,0,453.5,0.0,0.0,453.5,0.0,0.0,453.5,0.0,0.0,453.5,0.0,0.0,453.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,453.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,1,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,3: 3/2,822,0.0,0.0,0,0,0,427.5,0.0,0.0,427.5,0.0,0.0,427.5,0.0,0.0,427.5,0.0,0.0,427.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,427.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,2,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,4: 4/3,64,0.0,0.0,0,0,0,403.5,0.0,0.0,403.5,0.0,0.0,403.5,0.0,0.0,403.5,0.0,0.0,403.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,403.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,3,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,5: 5/4,1381,0.0,0.0,0,0,0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,375.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,4,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,31: 31/U,28,0.0,0.0,0,0,0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,375.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,U,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,27: 27/Q,876,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,Q,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,28: 28/R,757,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,R,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,24: 24/N,1076,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,N,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,23: 23/M,554,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,M,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,21: 21/K,435,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,K,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,22: 22/L,823,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,L,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,10: 10/9,792,0.0,0.0,0,0,0,256.5,0.0,0.0,256.5,0.0,0.0,256.5,0.0,0.0,256.5,0.0,0.0,256.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,256.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,9,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,19: 19/I,332,0.0,0.0,0,0,0,214.5,0.0,0.0,214.5,0.0,0.0,214.5,0.0,0.0,214.5,0.0,0.0,214.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,I,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,20: 20/J,226,0.0,0.0,0,0,0,210.5,0.0,0.0,210.5,0.0,0.0,210.5,0.0,0.0,210.5,0.0,0.0,210.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,210.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,J,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,25: 25/O,49,0.0,0.0,0,0,0,280.5,0.0,0.0,280.5,0.0,0.0,280.5,0.0,0.0,280.5,0.0,0.0,280.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,280.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,O,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,26: 26/P,536,0.0,0.0,0,0,0,194.5,0.0,0.0,194.5,0.0,0.0,194.5,0.0,0.0,194.5,0.0,0.0,194.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,194.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,P,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,29: 29/S,176,0.0,0.0,0,0,0,456.5,0.0,0.0,456.5,0.0,0.0,456.5,0.0,0.0,456.5,0.0,0.0,456.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,456.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,S,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,30: 30/T,76,0.0,0.0,0,0,0,275.5,0.0,0.0,275.5,0.0,0.0,275.5,0.0,0.0,275.5,0.0,0.0,275.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,275.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,T,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,32: 32/V,80,0.0,0.0,0,0,0,108.5,0.0,0.0,108.5,0.0,0.0,108.5,0.0,0.0,108.5,0.0,0.0,108.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,V,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,18: 18/H,85,0.0,0.0,0,0,0,259.5,0.0,0.0,259.5,0.0,0.0,259.5,0.0,0.0,259.5,0.0,0.0,259.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,259.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,H,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,11: 11/A,971,0.0,0.0,0,0,0,237.5,0.0,0.0,237.5,0.0,0.0,237.5,0.0,0.0,237.5,0.0,0.0,237.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,237.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,A,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,12: 12/B,507,0.0,0.0,0,0,0,205.5,0.0,0.0,205.5,0.0,0.0,205.5,0.0,0.0,205.5,0.0,0.0,205.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,205.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,B,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,13: 13/C,275,0.0,0.0,0,0,0,177.5,0.0,0.0,177.5,0.0,0.0,177.5,0.0,0.0,177.5,0.0,0.0,177.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,177.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,C,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,14: 14/D,126,0.0,0.0,0,0,0,295.5,0.0,0.0,295.5,0.0,0.0,295.5,0.0,0.0,295.5,0.0,0.0,295.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,295.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,D,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,16: 16/F,434,0.0,0.0,0,0,0,228.5,0.0,0.0,228.5,0.0,0.0,228.5,0.0,0.0,228.5,0.0,0.0,228.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,228.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,F,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,17: 17/G,669,0.0,0.0,0,0,0,182.5,0.0,0.0,182.5,0.0,0.0,182.5,0.0,0.0,182.5,0.0,0.0,182.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,182.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,G,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-10-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-09,15: 15/E,378,0.0,0.0,0,0,0,238.5,0.0,0.0,238.5,0.0,0.0,238.5,0.0,0.0,238.5,0.0,0.0,238.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,238.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,E,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-11-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-10,24: 24/N,1076,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,N,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-11-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-10,28: 28/R,757,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,R,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-11-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-10,5: 5/4,1381,0.0,0.0,0,0,0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,375.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,4,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-11-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-10,31: 31/U,28,0.0,0.0,0,0,0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,375.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,375.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,U,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-11-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-10,27: 27/Q,876,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,Q,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-11-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-10,23: 23/M,554,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,M,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-11-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-10,21: 21/K,435,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,K,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-11-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-10,22: 22/L,823,0.0,0.0,0,0,0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,178.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,L,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AllData_11005C3BA87B5CD7_Rogers Arena_Canucks_vs._Seattle_Kraken_Mon_Feb_21_2022_02-11-2022,11005C3BA87B5CD7,Canucks vs. Seattle Kraken,2022-02-10,20: 20/J,226,0.0,0.0,0,0,0,210.5,0.0,0.0,210.5,0.0,0.0,210.5,0.0,0.0,210.5,0.0,0.0,210.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,210.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2022-02-21,J,Seattle Kraken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
